Timestamp,Window_Title,Hour_of_Day,Day_of_Week,Is_Evening,Is_Early_Morning,Minute_of_Day,Session_Duration_Seconds,Total_Session_Duration_Seconds,Consecutive_Window_Count,Seconds_Since_Last_Switch,Total_Switches_So_Far,Unique_Windows_Last_10,Is_First_in_Hour,Cumulative_Work_Seconds,Time_Bucket,Switches_Last_15min,Switching_Rate_Per_Hour,Session_Length_vs_Average,Is_Extended_Session,Is_Brief_Session,Category,Confidence_Reason,App_Name,App_Type,Duration_Seconds,FQS_Score,Previous_Category,Switch_Cost,CSC_Score
2025-11-08 15:41:30,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,941,55,60,11,50,12,1,0,23350,Afternoon,61,244.0,0.632996632996633,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:41:35,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,941,60,60,12,55,12,1,0,23355,Afternoon,60,240.0,0.632996632996633,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:41:40,organic-space-umbrella-r55pw79gj4xfrp9-8000.app.github.dev - Google Chrome,15,Saturday,False,False,941,5,10,1,0,2,2,0,23360,Afternoon,60,240.0,0.1054994388327721,False,True,High Load,"The window title suggests the user is working on a GitHub Codespaces environment, likely involving coding or development work, which requires deep focus and problem-solving.",Google Chrome,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:41:45,organic-space-umbrella-r55pw79gj4xfrp9-8000.app.github.dev - Google Chrome,15,Saturday,False,False,941,10,10,2,5,2,2,0,23365,Afternoon,59,236.0,0.1054994388327721,False,True,High Load,"The window title suggests the user is working on a GitHub Codespaces environment, likely involving coding or development work, which requires deep focus and problem-solving.",Google Chrome,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:41:50,organic-space-umbrella-r55pw79gj4xfrp9-8000.app.github.dev/api/metrics - Google Chrome,15,Saturday,False,False,941,5,5,1,0,1,3,0,23370,Afternoon,59,236.0,0.052749719416386,False,True,High Load,"The window title suggests active work on a development project, likely involving coding or analysis of metrics, which requires concentration and problem-solving.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:41:55,React App - Google Chrome,15,Saturday,False,False,941,5,5,1,0,1,4,0,23375,Afternoon,59,236.0,0.052749719416386,False,True,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:00,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,5,50,1,0,10,4,0,23380,Afternoon,59,236.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:05,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,10,50,2,5,10,4,0,23385,Afternoon,58,232.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:10,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,15,50,3,10,10,4,0,23390,Afternoon,57,228.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:15,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,20,50,4,15,10,4,0,23395,Afternoon,56,224.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:20,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,25,50,5,20,10,4,0,23400,Afternoon,55,220.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:25,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,30,50,6,25,10,4,0,23405,Afternoon,54,216.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:30,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,35,50,7,30,10,4,0,23410,Afternoon,53,212.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:35,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,40,50,8,35,10,3,0,23415,Afternoon,53,212.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:40,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,45,50,9,40,10,2,0,23420,Afternoon,53,212.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:45,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,942,50,50,10,45,10,1,0,23425,Afternoon,53,212.0,0.5274971941638608,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:50,React App - Google Chrome,15,Saturday,False,False,942,5,55,1,0,11,2,0,23430,Afternoon,54,216.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:42:55,React App - Google Chrome,15,Saturday,False,False,942,10,55,2,5,11,2,0,23435,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:00,React App - Google Chrome,15,Saturday,False,False,943,15,55,3,10,11,2,0,23440,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:05,React App - Google Chrome,15,Saturday,False,False,943,20,55,4,15,11,2,0,23445,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:10,React App - Google Chrome,15,Saturday,False,False,943,25,55,5,20,11,2,0,23450,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:15,React App - Google Chrome,15,Saturday,False,False,943,30,55,6,25,11,2,0,23455,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:20,React App - Google Chrome,15,Saturday,False,False,943,35,55,7,30,11,2,0,23460,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:25,React App - Google Chrome,15,Saturday,False,False,943,40,55,8,35,11,2,0,23465,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:30,React App - Google Chrome,15,Saturday,False,False,943,45,55,9,40,11,2,0,23470,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:35,React App - Google Chrome,15,Saturday,False,False,943,50,55,10,45,11,1,0,23475,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:40,React App - Google Chrome,15,Saturday,False,False,943,55,55,11,50,11,1,0,23480,Afternoon,53,212.0,0.5802469135802469,False,False,High Load,"The user is likely developing or debugging a React application, which involves coding and problem-solving, thus requiring focused attention.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:43:45,Snipping Tool Overlay,15,Saturday,False,False,943,5,5,1,0,1,2,0,23485,Afternoon,54,216.0,0.052749719416386,False,True,Low Load,"The Snipping Tool is typically used for taking screenshots, which is a simple, routine action requiring minimal cognitive effort.",Snipping Tool,Other,5,55.79802484867792,High Load,15.0,1.0512902198152279
2025-11-08 15:43:50,Cognitive-metabolic AI coach for desktop workers - Claude - Google Chrome,15,Saturday,False,False,943,5,10,1,0,2,3,0,23490,Afternoon,54,216.0,0.1054994388327721,False,True,Low Load,"The title suggests passive consumption or browsing, likely reading or exploring information about an AI coach, without active creation or problem-solving.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 15:43:55,Cognitive-metabolic AI coach for desktop workers - Claude - Google Chrome,15,Saturday,False,False,943,10,10,2,5,2,3,0,23495,Afternoon,53,212.0,0.1054994388327721,False,True,Low Load,"The title suggests passive consumption or browsing, likely reading or exploring information about an AI coach, without active creation or problem-solving.",Google Chrome,Browser,5,55.79802484867792,Low Load,2.5,1.0512902198152279
2025-11-08 15:44:00,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,5,40,1,0,8,4,0,23500,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,Low Load,15.0,1.0512902198152279
2025-11-08 15:44:05,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,10,40,2,5,8,4,0,23505,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:10,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,15,40,3,10,8,4,0,23510,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:15,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,20,40,4,15,8,4,0,23515,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:20,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,25,40,5,20,8,4,0,23520,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:25,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,30,40,6,25,8,4,0,23525,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:30,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,35,40,7,30,8,3,0,23530,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:35,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,40,40,8,35,8,2,0,23535,Afternoon,53,212.0,0.4219977553310886,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:40,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,944,5,5,1,0,1,3,0,23540,Afternoon,54,216.0,0.052749719416386,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:45,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,944,5,5,1,0,1,2,0,23545,Afternoon,55,220.0,0.052749719416386,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:50,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,944,5,10,1,0,2,2,0,23550,Afternoon,56,224.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:44:55,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,944,10,10,2,5,2,2,0,23555,Afternoon,56,224.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:00,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,5,55,1,0,11,2,0,23560,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:05,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,10,55,2,5,11,2,0,23565,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:10,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,15,55,3,10,11,2,0,23570,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:15,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,20,55,4,15,11,2,0,23575,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:20,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,25,55,5,20,11,2,0,23580,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:25,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,30,55,6,25,11,2,0,23585,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:30,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,35,55,7,30,11,2,0,23590,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:35,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,40,55,8,35,11,2,0,23595,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:40,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,45,55,9,40,11,2,0,23600,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:45,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,50,55,10,45,11,1,0,23605,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:50,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,945,55,55,11,50,11,1,0,23610,Afternoon,57,228.0,0.5802469135802469,False,False,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:45:55,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,945,5,25,1,0,5,2,0,23615,Afternoon,58,232.0,0.2637485970819304,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:00,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,946,10,25,2,5,5,2,0,23620,Afternoon,58,232.0,0.2637485970819304,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:05,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,946,15,25,3,10,5,2,0,23625,Afternoon,57,228.0,0.2637485970819304,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:10,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,946,20,25,4,15,5,2,0,23630,Afternoon,57,228.0,0.2637485970819304,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:15,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,946,25,25,5,20,5,2,0,23635,Afternoon,56,224.0,0.2637485970819304,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:20,organic-space-umbrella-r55pw79gj4xfrp9-8000.app.github.dev - Google Chrome,15,Saturday,False,False,946,5,10,1,0,2,3,0,23640,Afternoon,56,224.0,0.1054994388327721,False,True,High Load,"The window title suggests the user is working on a GitHub Codespaces environment, likely involving coding or development work, which requires deep focus and problem-solving.",Google Chrome,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:25,organic-space-umbrella-r55pw79gj4xfrp9-8000.app.github.dev - Google Chrome,15,Saturday,False,False,946,10,10,2,5,2,3,0,23645,Afternoon,56,224.0,0.1054994388327721,False,True,High Load,"The window title suggests the user is working on a GitHub Codespaces environment, likely involving coding or development work, which requires deep focus and problem-solving.",Google Chrome,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:30,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,946,5,10,1,0,2,3,0,23650,Afternoon,56,224.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:35,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,946,10,10,2,5,2,3,0,23655,Afternoon,56,224.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:40,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,946,5,30,1,0,6,3,0,23660,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:45,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,946,10,30,2,5,6,3,0,23665,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:50,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,946,15,30,3,10,6,3,0,23670,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:46:55,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,946,20,30,4,15,6,3,0,23675,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:00,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,25,30,5,20,6,3,0,23680,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:05,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,30,30,6,25,6,3,0,23685,Afternoon,56,224.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:10,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,947,5,10,1,0,2,3,0,23690,Afternoon,57,228.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:15,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,947,10,10,2,5,2,2,0,23695,Afternoon,57,228.0,0.1054994388327721,False,True,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:20,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,5,30,1,0,6,2,0,23700,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:25,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,10,30,2,5,6,2,0,23705,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
